location,player,player_id,position,shot_aerial_won,shot_first_time,shot_statsbomb_xg,team,under_pressure,shot_open_goal,shot_follows_dribble,goalkeeper_success_out,half_end_early_video_end,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle,player_name_norm,sofifa_club,sofifa_position,sofifa_id,match_method,shooting,attacking_heading_accuracy,preferred_foot,weak_foot,statsbomb_name,statsbomb_name_norm,short_name,long_name,player_positions,club_name
"[103.4, 42.2]",Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,0,1,0.07558901,Newcastle United,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.4,42.2,14.644880504804393,27.86844350381549,ayoze perez gutierrez,Newcastle United,"{'CF', 'ST'}",215590,name,72.0,65,Right,4,,,,,,
"[111.9, 24.5]",Jamie Vardy,10960.0,Left Center Forward,0,1,0.02690397,Leicester City,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,111.9,24.5,14.960390411015348,13.850568904434365,jamie vardy,Leicester City,"{'CF', 'ST'}",208830,name,71.0,57,Right,3,,,,,,
"[102.5, 49.3]",Danny Drinkwater,3662.0,Left Center Midfield,0,1,0.03753353,Leicester City,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,102.5,49.3,17.23257616405626,21.56780868352409,danny drinkwater,Leicester City,{'CM'},186132,manual,64.0,59,Right,4,{'Danny Drinkwater'},danny drinkwater,D. Drinkwater,Daniel Noel Drinkwater,CM,Leicester City
"[96.9, 35.8]",Aleksandar Mitrović,4269.0,Left Center Forward,0,1,0.034991793,Newcastle United,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,96.9,35.8,20.525351549973504,19.937220311789726,aleksandar mitrovic,Newcastle United,"{'CF', 'ST'}",215716,name,78.0,84,Right,4,,,,,,
"[113.4, 30.3]",Jamie Vardy,10960.0,Left Center Forward,0,0,0.29750672,Leicester City,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.4,30.3,10.066312631743555,25.674981120974063,jamie vardy,Leicester City,"{'CF', 'ST'}",208830,name,71.0,57,Right,3,,,,,,
"[114.8, 48.1]",José Leonardo Ulloa,3671.0,Right Center Forward,1,0,0.045914866,Leicester City,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.8,48.1,8.252619281173702,31.33189051642533,jose leonardo ulloa,Leicester City,"{'CF', 'ST'}",165788,name,72.0,83,Right,4,,,,,,
"[107.2, 27.9]",Jamie Vardy,10960.0,Left Center Forward,0,0,0.1296082,Leicester City,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.2,27.9,15.205960180139892,20.62505530455753,jamie vardy,Leicester City,"{'CF', 'ST'}",208830,name,71.0,57,Right,3,,,,,,
"[114.8, 44.1]",José Leonardo Ulloa,3671.0,Right Center Forward,1,0,0.12810497,Leicester City,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.8,44.1,5.731293484022605,59.71324884963224,jose leonardo ulloa,Leicester City,"{'CF', 'ST'}",165788,name,72.0,83,Right,4,,,,,,
"[111.6, 51.2]",Jamie Vardy,10960.0,Left Center Forward,0,0,0.160338,Leicester City,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.6,51.2,12.027173400263264,22.288586689593885,jamie vardy,Leicester City,"{'CF', 'ST'}",208830,name,71.0,57,Right,3,,,,,,
"[113.7, 34.3]",José Leonardo Ulloa,3671.0,Right Center Forward,0,0,0.17318913,Leicester City,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.7,34.3,7.339051795020938,44.91876745708001,jose leonardo ulloa,Leicester City,"{'CF', 'ST'}",165788,name,72.0,83,Right,4,,,,,,
"[96.6, 54.2]",Florian Thauvin,3254.0,Left Center Midfield,0,0,0.020883918,Newcastle United,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.6,54.2,23.76784645271844,15.203261395389536,florian thauvin,Newcastle United,{'CM'},204970,team+token_name+position,71.0,66,Left,3,,,,,,
"[107.6, 28.0]",Papiss Demba Cissé,30289.0,Left Center Forward,0,0,0.038656943,Newcastle United,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.6,28.0,14.891692314844548,20.865054900596338,papiss demba cisse,Newcastle United,"{'CF', 'ST'}",177765,name,80.0,75,Right,4,,,,,,
"[92.5, 43.6]",Riyad Mahrez,3814.0,Right Midfield,0,0,0.036536377,Leicester City,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.5,43.6,24.256287973430723,17.031976900675527,riyad mahrez,Leicester City,{'RM'},204485,name,70.0,45,Left,4,,,,,,
"[110.4, 27.1]",Jamie Vardy,10960.0,Left Center Forward,0,0,0.05368501,Leicester City,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.4,27.1,13.812719681510949,19.117088050442973,jamie vardy,Leicester City,"{'CF', 'ST'}",208830,name,71.0,57,Right,3,,,,,,
"[102.6, 41.4]",Florian Thauvin,3254.0,Left Center Midfield,0,0,0.06342099,Newcastle United,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.6,41.4,15.271434935853286,26.884529272145727,florian thauvin,Newcastle United,{'CM'},204970,team+token_name+position,71.0,66,Left,3,,,,,,
"[112.5, 42.6]",Georginio Wijnaldum,3567.0,Left Midfield,1,0,0.0914324,Newcastle United,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.5,42.6,6.924630405299622,54.271330945508566,georginio wijnaldum,Newcastle United,{'LM'},181291,name,75.0,72,Right,2,,,,,,
"[106.2, 24.5]",Marc Albrighton,3307.0,Left Midfield,0,0,0.05489439,Leicester City,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,106.2,24.5,17.871380752476853,16.11198397941515,marc albrighton,Leicester City,{'LM'},183130,name,68.0,37,Right,3,,,,,,
"[96.8, 45.3]",Riyad Mahrez,3814.0,Right Midfield,0,0,0.08783229,Leicester City,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,96.8,45.3,20.793869889945928,19.52722134295762,riyad mahrez,Leicester City,{'RM'},204485,name,70.0,45,Left,4,,,,,,
"[116.2, 42.6]",Wes Morgan,3813.0,Right Center Back,0,1,0.50043,Leicester City,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,116.2,42.6,3.99245851575192,84.03261512973002,wes morgan,Leicester City,{'CB'},136113,name,30.0,73,Right,3,,,,,,
"[115.9, 50.3]",Danny Simpson,3270.0,Right Back,0,0,0.085843034,Leicester City,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.9,50.3,9.46151051629706,19.03276592866961,danny simpson,Leicester City,{'RB'},169600,name,38.0,70,Right,3,,,,,,
"[118.9, 40.3]",Shinji Okazaki,3810.0,Right Center Forward,0,0,0.75934,Leicester City,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,118.9,40.3,0.9957064075318494,150.4036619194136,shinji okazaki,Leicester City,"{'CF', 'ST'}",194365,team+token_name+position,77.0,79,Right,4,,,,,,
"[104.4, 55.1]",Fabricio Coloccini,26207.0,Left Center Back,0,1,0.022006404,Newcastle United,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,104.4,55.1,18.736587869726968,16.483982540085233,fabricio coloccini,Newcastle United,{'CB'},48745,name,53.0,83,Right,4,,,,,,
"[108.5, 26.8]",Steven Fletcher,9554.0,Left Center Forward,0,0,0.03631839,Sunderland,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,108.5,26.8,15.071241032177808,19.01404347521325,steven fletcher,Sunderland,"{'CF', 'ST'}",164769,name,75.0,86,Left,3,,,,,,
"[100.1, 47.5]",Jermain Defoe,3337.0,Right Center Forward,0,0,0.053132825,Sunderland,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.1,47.5,18.542809421713866,21.09294347894039,jermain defoe,Sunderland,"{'CF', 'ST'}",50542,team+token_name+position,85.0,68,Right,4,,,,,,
"[92.6, 28.0]",Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,0,0,0.025032269,Stoke City,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.6,28.0,26.05457013654227,14.77414900287192,bojan krkic perez,Stoke City,{'CAM'},176993,name,73.0,42,Right,3,,,,,,
"[115.8, 37.0]",Jonathan Walters,3670.0,Center Forward,0,1,0.66085654,Stoke City,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.8,37.0,4.473044265374531,76.18994563013892,jonathan walters,Stoke City,"{'CF', 'ST'}",138436,name,71.0,73,Right,3,,,,,,
"[93.8, 45.7]",Yann Gérard M''Vila,4429.0,Center Defensive Midfield,0,1,0.025801212,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,93.8,45.7,23.431381734759047,17.395467127834173,yann gerard m'vila,Sunderland,{'CDM'},187052,name,60.0,61,Right,3,,,,,,
"[108.1, 56.5]",Duncan Watmore,22281.0,Right Center Forward,0,0,0.040265065,Sunderland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.1,56.5,17.46770681142777,14.642438161531912,duncan watmore,Sunderland,"{'CF', 'ST'}",216268,name,62.0,46,Right,3,,,,,,
"[96.4, 56.3]",Patrick van Aanholt,3321.0,Left Wing Back,0,0,0.03817682,Sunderland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,96.4,56.3,24.867318411923705,14.028311873178522,patrick van aanholt,Sunderland,{'LWB'},186190,team+token_name+position,61.0,64,Left,3,,,,,,
"[115.5, 31.4]",Charlie Adam,3636.0,Left Center Midfield,0,0,0.06446001,Stoke City,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.5,31.4,8.303011878228288,27.425211175747556,charlie adam,Stoke City,{'CM'},155976,manual,79.0,69,Left,3,{'Charlie Adam'},charlie adam,C. Adam,Charles Graham Adam,"CM, CAM",Stoke City
"[98.0, 50.7]",Yann Gérard M''Vila,4429.0,Center Defensive Midfield,0,0,0.067085125,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,98.0,50.7,21.29040922575233,17.761979782893132,yann gerard m'vila,Sunderland,{'CDM'},187052,name,60.0,61,Right,3,,,,,,
"[95.1, 61.4]",Xherdan Shaqiri,3533.0,Right Wing,0,0,0.009532813,Stoke City,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,95.1,61.4,28.382587201486764,11.382892515674412,xherdan shaqiri,Stoke City,{'RW'},193348,name,77.0,37,Left,4,,,,,,
"[96.4, 34.8]",Yann Gérard M''Vila,4429.0,Center Defensive Midfield,0,0,0.053172205,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.4,34.8,21.11773898882169,19.261820766417948,yann gerard m'vila,Sunderland,{'CDM'},187052,name,60.0,61,Right,3,,,,,,
"[107.0, 50.8]",Yann Gérard M''Vila,4429.0,Center Defensive Midfield,0,1,0.093706146,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,107.0,50.8,14.617216732333144,22.576029998759967,yann gerard m'vila,Sunderland,{'CDM'},187052,name,60.0,61,Right,3,,,,,,
"[112.0, 54.7]",Jeremain Lens,16457.0,Right Center Midfield,0,0,0.037046548,Sunderland,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.0,54.7,14.322186460174304,14.96270304826542,jeremain lens,Sunderland,{'CM'},178416,team+token_name+position,76.0,63,Right,4,,,,,,
"[116.6, 43.9]",Sebastián Coates Nión,6300.0,Right Center Back,1,0,0.32778427,Sunderland,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.6,43.9,4.45419465223513,73.51546041119619,sebastian coates nion,Sunderland,{'CB'},197655,name,35.0,74,Right,3,,,,,,
"[105.1, 51.5]",Jonathan Walters,3670.0,Center Forward,0,0,0.089272745,Stoke City,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.1,51.5,16.295000191776623,20.732201569869524,jonathan walters,Stoke City,"{'CF', 'ST'}",138436,name,71.0,73,Right,3,,,,,,
"[89.0, 43.5]",Glen Johnson,4724.0,Right Back,0,0,0.016276179,Stoke City,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,89.0,43.5,27.287657466334483,15.191735575856306,glen johnson,Stoke City,{'RB'},137782,name,65.0,68,Right,4,,,,,,
"[98.1, 39.6]",Jeremain Lens,16457.0,Left Attacking Midfield,0,0,0.09318991,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.1,39.6,19.165516070536693,21.619884491534844,jeremain lens,Sunderland,{'CAM'},178416,team+token_name+position,76.0,63,Right,4,,,,,,
"[101.9, 29.4]",Jeremain Lens,16457.0,Left Attacking Midfield,0,0,0.030412681,Sunderland,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,101.9,29.4,18.221045695843028,19.99453949613949,jeremain lens,Sunderland,{'CAM'},178416,team+token_name+position,76.0,63,Right,4,,,,,,
"[114.9, 49.7]",DeAndre Yedlin,3658.0,Right Wing Back,0,1,0.09923351,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,114.9,49.7,9.375176331675048,23.6761490520129,deandre yedlin,Sunderland,{'RWB'},212722,team+token_name+position,51.0,61,Right,3,,,,,,
"[98.2, 21.8]",Jeremain Lens,16457.0,Left Wing,0,0,0.010583049,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.2,21.8,24.559652379461728,13.319383901836682,jeremain lens,Sunderland,{'LW'},178416,team+token_name+position,76.0,63,Right,4,,,,,,
"[93.1, 47.7]",Patrick van Aanholt,3321.0,Left Back,0,1,0.026955068,Sunderland,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.1,47.7,24.43053276639706,16.451883282899523,patrick van aanholt,Sunderland,{'LB'},186190,team+token_name+position,61.0,64,Left,3,,,,,,
"[112.5, 53.5]",Duncan Watmore,22281.0,Right Wing,0,0,0.07499326,Sunderland,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.5,53.5,13.219002657159882,16.57979098387689,duncan watmore,Sunderland,{'RW'},216268,name,62.0,46,Right,3,,,,,,
"[102.9, 26.0]",Jeremain Lens,16457.0,Left Wing,0,1,0.06640502,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.9,26.0,19.11769876972644,17.279441660108866,jeremain lens,Sunderland,{'LW'},178416,team+token_name+position,76.0,63,Right,4,,,,,,
"[92.5, 48.4]",Adam Johnson,42902.0,Right Center Midfield,0,1,0.033816222,Sunderland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.5,48.4,25.09947223050716,15.94277788806211,adam johnson,Sunderland,{'CM'},165740,name,75.0,44,Left,4,,,,,,
"[116.9, 33.5]",Jonathan Walters,3670.0,Right Wing,1,0,0.1076144,Stoke City,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.9,33.5,6.1549395813444,39.03639281871362,jonathan walters,Stoke City,{'RW'},138436,name,71.0,73,Right,3,,,,,,
"[89.5, 40.2]",Victor Wanyama,3098.0,Right Defensive Midfield,0,1,0.020462412,Southampton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.5,40.2,26.688041446498094,15.617370583993042,victor wanyama,Southampton,{'CDM'},188942,name,66.0,73,Right,3,,,,,,
"[114.8, 61.3]",Yohan Cabaye,3277.0,Right Center Midfield,0,1,0.0055796206,Crystal Palace,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,114.8,61.3,18.6679812781136,5.676091173650466,yohan cabaye,Crystal Palace,{'CM'},167943,name,76.0,70,Right,4,,,,,,
"[110.8, 45.5]",Connor Wickham,20641.0,Left Center Forward,1,0,0.04792326,Crystal Palace,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.8,45.5,9.309034590117276,38.81017186612545,connor wickham,Crystal Palace,"{'CF', 'ST'}",191089,name,74.0,71,Right,3,,,,,,
"[105.9, 54.9]",Wilfried Zaha,3507.0,Right Midfield,0,0,0.048170462,Crystal Palace,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.9,54.9,17.68095391233176,16.79482218028427,wilfried zaha,Crystal Palace,{'RM'},198717,name,69.0,43,Right,3,,,,,,
"[102.8, 27.7]",Shane Long,3842.0,Center Forward,0,0,0.069984764,Southampton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.8,27.7,18.325106411696492,18.864846116740605,shane long,Southampton,"{'CF', 'ST'}",169216,team+token_name+position,74.0,75,Right,3,,,,,,
"[113.2, 42.4]",Steven Davis,3828.0,Left Wing,1,0,0.1571499,Southampton,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.2,42.4,6.290000000000002,59.00133714957542,steven davis,Southampton,{'LW'},151508,name,61.0,53,Right,3,,,,,,
"[99.1, 54.0]",Shane Long,3842.0,Center Forward,0,0,0.026598644,Southampton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.1,54.0,21.818401780377965,16.13752268717366,shane long,Southampton,"{'CF', 'ST'}",169216,team+token_name+position,74.0,75,Right,3,,,,,,
"[104.7, 29.4]",Sadio Mané,3629.0,Right Wing,0,1,0.056677848,Southampton,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.7,29.4,16.13707706649504,21.639784725087704,sadio mane,Southampton,{'RW'},208722,name,73.0,53,Right,3,,,,,,
"[115.7, 41.9]",Yohan Cabaye,3277.0,Right Center Midfield,0,1,0.6582711,Crystal Palace,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.7,41.9,4.094463487442525,83.02590588782355,yohan cabaye,Crystal Palace,{'CM'},167943,name,76.0,70,Right,4,,,,,,
"[106.8, 24.3]",José Miguel da Rocha Fonte,3960.0,Center Back,0,1,0.04322882,Southampton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.8,24.3,17.64912249943322,15.8344030367833,jose miguel da rocha fonte,Southampton,{'CB'},171791,name,35.0,77,Right,3,,,,,,
"[98.9, 29.5]",Victor Wanyama,3098.0,Right Defensive Midfield,0,0,0.03268256,Southampton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.9,29.5,20.506572879201432,18.36367613113977,victor wanyama,Southampton,{'CDM'},188942,name,66.0,73,Right,3,,,,,,
"[100.1, 54.7]",Victor Wanyama,3098.0,Right Defensive Midfield,0,0,0.023914387,Southampton,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.1,54.7,21.43175637342867,15.951629446710422,victor wanyama,Southampton,{'CDM'},188942,name,66.0,73,Right,3,,,,,,
"[115.7, 28.3]",Jason Puncheon,19688.0,Left Midfield,0,0,0.049760506,Crystal Palace,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.7,28.3,10.632940856131947,15.447817094017832,jason puncheon,Crystal Palace,{'LM'},152514,manual,74.0,41,Left,2,{'Jason Puncheon'},jason puncheon,J. Puncheon,Jason David Ian Puncheon,"CAM, LM, RM, CM",Crystal Palace
"[111.7, 52.0]",Yannick Bolasie Yala,3589.0,Right Center Forward,0,1,0.080502346,Crystal Palace,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,111.7,52.0,12.52133803752618,20.342362135498806,yannick bolasie yala,Crystal Palace,"{'CF', 'ST'}",189157,name,68.0,51,Right,4,,,,,,
"[104.5, 39.7]",Shane Long,3842.0,Center Forward,0,1,0.06558431,Southampton,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,104.5,39.7,13.564897023199254,30.194888605462424,shane long,Southampton,"{'CF', 'ST'}",169216,team+token_name+position,74.0,75,Right,3,,,,,,
"[91.1, 53.4]",Virgil van Dijk,3669.0,Right Center Back,0,0,0.01725039,Southampton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.1,53.4,27.73427042938033,13.761647172044508,virgil van dijk,Southampton,{'CB'},191648,team+token_name+position,41.0,75,Right,4,,,,,,
"[96.3, 28.3]",Oriol Romeu Vidal,3272.0,Left Defensive Midfield,0,0,0.03142595,Southampton,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.3,28.3,22.99884630258657,16.40649343278355,oriol romeu vidal,Southampton,{'CDM'},199576,name,38.0,65,Right,3,,,,,,
"[104.0, 52.3]",Wilfried Zaha,3507.0,Right Midfield,0,0,0.028033616,Crystal Palace,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.0,52.3,17.473037085750146,19.344409160673298,wilfried zaha,Crystal Palace,{'RM'},198717,name,69.0,43,Right,3,,,,,,
"[105.9, 58.0]",Sadio Mané,3629.0,Right Wing,0,0,0.01845456,Southampton,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.9,58.0,19.654615393082604,13.613713903324722,sadio mane,Southampton,{'RW'},208722,name,73.0,53,Right,3,,,,,,
"[88.9, 39.9]",Yannick Bolasie Yala,3589.0,Right Center Forward,0,0,0.019271607,Crystal Palace,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.9,39.9,27.21263275116907,15.320140421856689,yannick bolasie yala,Crystal Palace,"{'CF', 'ST'}",189157,name,68.0,51,Right,4,,,,,,
"[101.7, 50.7]",Joel Ward,3443.0,Right Back,0,0,0.037682,Crystal Palace,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,101.7,50.7,18.415188873590196,19.79124730642609,joel ward,Crystal Palace,{'RB'},186392,name,54.0,75,Right,3,,,,,,
"[104.6, 44.9]",Wilfried Zaha,3507.0,Right Midfield,0,1,0.11936194,Crystal Palace,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.6,44.9,14.104001205331777,27.997691383550272,wilfried zaha,Crystal Palace,{'RM'},198717,name,69.0,43,Right,3,,,,,,
"[101.4, 58.0]",Yohan Cabaye,3277.0,Right Center Midfield,0,0,0.0279516,Crystal Palace,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.4,58.0,22.337538472266804,13.78503842340958,yohan cabaye,Crystal Palace,{'CM'},167943,name,76.0,70,Right,4,,,,,,
"[101.4, 24.7]",Connor Wickham,20641.0,Left Center Forward,0,0,0.04225336,Crystal Palace,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,101.4,24.7,20.83280225989773,15.814169140168634,connor wickham,Crystal Palace,"{'CF', 'ST'}",191089,name,74.0,71,Right,3,,,,,,
"[109.1, 54.3]",Yannick Bolasie Yala,3589.0,Right Center Forward,0,1,0.039195538,Crystal Palace,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,109.1,54.3,15.4501757676086,17.2159370318973,yannick bolasie yala,Crystal Palace,"{'CF', 'ST'}",189157,name,68.0,51,Right,4,,,,,,
"[104.7, 33.0]",Sadio Mané,3629.0,Right Wing,0,0,0.035389278,Southampton,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.7,33.0,14.650175980171708,25.96527401245328,sadio mane,Southampton,{'RW'},208722,name,73.0,53,Right,3,,,,,,
"[106.9, 50.0]",Shane Long,3842.0,Center Forward,0,0,0.2718469,Southampton,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.9,50.0,14.270210448693453,23.799547257409237,shane long,Southampton,"{'CF', 'ST'}",169216,team+token_name+position,74.0,75,Right,3,,,,,,
"[113.9, 46.8]",Shane Long,3842.0,Center Forward,0,0,0.070787214,Southampton,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.9,46.8,7.8674841118365055,38.85314585721112,shane long,Southampton,"{'CF', 'ST'}",169216,team+token_name+position,74.0,75,Right,3,,,,,,
"[99.2, 57.9]",Alex Oxlade-Chamberlain,3525.0,Right Wing,0,0,0.012977139,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.2,57.9,23.7220619887901,13.631970993155154,alex oxlade chamberlain,Arsenal,{'RW'},198784,name,72.0,34,Right,4,,,,,,
"[110.8, 47.0]",Theo Walcott,3668.0,Center Forward,0,1,0.18866183,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.8,47.0,10.01024475225256,34.16856103033235,theo walcott,Arsenal,"{'CF', 'ST'}",164859,name,77.0,53,Right,3,,,,,,
"[104.4, 57.2]",Moussa Sissoko,3091.0,Right Wing,0,0,0.04286449,Newcastle United,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.4,57.2,20.00167243007444,14.488610961794905,moussa sissoko,Newcastle United,{'RW'},183394,name,74.0,70,Right,2,,,,,,
"[62.9, 25.3]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.0029786641,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,62.9,25.3,51.501227473236014,7.890129839041832,alexis alejandro sanchez sanchez,Arsenal,{'LW'},184941,name,83.0,60,Right,3,,,,,,
"[90.0, 37.5]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.034568023,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.0,37.5,26.33587144941287,15.77486400103842,alexis alejandro sanchez sanchez,Arsenal,{'LW'},184941,name,83.0,60,Right,3,,,,,,
"[91.4, 46.2]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.026376678,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.4,46.2,25.573883651099997,15.957504673493114,alexis alejandro sanchez sanchez,Arsenal,{'LW'},184941,name,83.0,60,Right,3,,,,,,
"[115.0, 34.8]",Theo Walcott,3668.0,Center Forward,0,1,0.44730178,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,115.0,34.8,6.219085543711391,51.711456723231926,theo walcott,Arsenal,"{'CF', 'ST'}",164859,name,77.0,53,Right,3,,,,,,
